Month,Day,Year,Temp,TimeStamp
1,12,2014,76.3,2014-01-12
1,13,2014,77.5,2014-01-13
1,14,2014,77.2,2014-01-14
1,15,2014,77.0,2014-01-15
1,16,2014,77.3,2014-01-16
1,17,2014,76.4,2014-01-17
1,18,2014,77.5,2014-01-18
1,19,2014,78.5,2014-01-19
1,20,2014,78.0,2014-01-20
1,21,2014,77.8,2014-01-21
1,22,2014,77.4,2014-01-22
1,23,2014,76.6,2014-01-23
1,24,2014,76.8,2014-01-24
1,25,2014,77.2,2014-01-25
1,26,2014,78.1,2014-01-26
1,27,2014,79.1,2014-01-27
1,28,2014,78.2,2014-01-28
1,29,2014,76.6,2014-01-29
1,30,2014,76.6,2014-01-30
1,31,2014,78.2,2014-01-31
2,1,2014,77.3,2014-02-01
2,2,2014,77.0,2014-02-02
2,3,2014,76.8,2014-02-03
2,4,2014,76.2,2014-02-04
2,5,2014,75.7,2014-02-05
2,6,2014,-99.0,2014-02-06
2,7,2014,76.3,2014-02-07
2,8,2014,76.2,2014-02-08
2,9,2014,77.2,2014-02-09
2,10,2014,78.4,2014-02-10
2,11,2014,77.6,2014-02-11
2,12,2014,78.0,2014-02-12
2,13,2014,78.9,2014-02-13
2,14,2014,78.6,2014-02-14
2,15,2014,79.0,2014-02-15
2,16,2014,81.5,2014-02-16
2,17,2014,78.3,2014-02-17
2,18,2014,80.3,2014-02-18
2,19,2014,79.1,2014-02-19
2,20,2014,78.1,2014-02-20
2,21,2014,77.0,2014-02-21
2,22,2014,76.3,2014-02-22
2,23,2014,77.8,2014-02-23
2,24,2014,77.5,2014-02-24
2,25,2014,79.0,2014-02-25
2,26,2014,78.1,2014-02-26
2,27,2014,78.8,2014-02-27
2,28,2014,80.3,2014-02-28
3,1,2014,80.5,2014-03-01
3,2,2014,81.0,2014-03-02
3,3,2014,81.7,2014-03-03
3,4,2014,81.4,2014-03-04
3,5,2014,81.1,2014-03-05
3,6,2014,80.3,2014-03-06
3,7,2014,81.0,2014-03-07
3,8,2014,80.0,2014-03-08
3,9,2014,80.9,2014-03-09
3,10,2014,81.1,2014-03-10
3,11,2014,81.2,2014-03-11
3,12,2014,79.8,2014-03-12
3,13,2014,79.5,2014-03-13
3,14,2014,79.6,2014-03-14
3,15,2014,80.3,2014-03-15
3,16,2014,80.0,2014-03-16
3,17,2014,80.8,2014-03-17
3,18,2014,81.7,2014-03-18
3,19,2014,83.0,2014-03-19
3,20,2014,84.1,2014-03-20
3,21,2014,85.0,2014-03-21
3,22,2014,85.2,2014-03-22
3,23,2014,84.4,2014-03-23
3,24,2014,83.4,2014-03-24
3,25,2014,83.4,2014-03-25
3,26,2014,81.7,2014-03-26
3,27,2014,82.9,2014-03-27
3,28,2014,84.8,2014-03-28
3,29,2014,86.2,2014-03-29
3,30,2014,86.2,2014-03-30
3,31,2014,87.9,2014-03-31
4,1,2014,87.5,2014-04-01
4,2,2014,85.3,2014-04-02
4,3,2014,84.7,2014-04-03
4,4,2014,84.7,2014-04-04
4,5,2014,86.0,2014-04-05
4,6,2014,86.3,2014-04-06
4,7,2014,86.5,2014-04-07
4,8,2014,87.4,2014-04-08
4,9,2014,88.2,2014-04-09
4,10,2014,87.2,2014-04-10
4,11,2014,88.4,2014-04-11
4,12,2014,87.0,2014-04-12
4,13,2014,86.6,2014-04-13
4,14,2014,86.1,2014-04-14
4,15,2014,85.8,2014-04-15
4,16,2014,85.8,2014-04-16
4,17,2014,86.8,2014-04-17
4,18,2014,86.8,2014-04-18
4,19,2014,85.5,2014-04-19
4,20,2014,85.1,2014-04-20
4,21,2014,86.1,2014-04-21
4,22,2014,85.4,2014-04-22
4,23,2014,86.3,2014-04-23
4,24,2014,87.8,2014-04-24
4,25,2014,88.5,2014-04-25
4,26,2014,88.6,2014-04-26
4,27,2014,87.9,2014-04-27
4,28,2014,87.8,2014-04-28
4,29,2014,88.1,2014-04-29
4,30,2014,88.4,2014-04-30
5,1,2014,88.8,2014-05-01
5,2,2014,88.6,2014-05-02
5,3,2014,87.8,2014-05-03
5,4,2014,86.0,2014-05-04
5,5,2014,82.9,2014-05-05
5,6,2014,83.9,2014-05-06
5,7,2014,83.4,2014-05-07
5,8,2014,83.7,2014-05-08
5,9,2014,86.3,2014-05-09
5,10,2014,89.0,2014-05-10
5,11,2014,89.3,2014-05-11
5,12,2014,90.3,2014-05-12
5,13,2014,90.3,2014-05-13
5,14,2014,90.9,2014-05-14
5,15,2014,92.3,2014-05-15
5,16,2014,91.9,2014-05-16
5,17,2014,89.3,2014-05-17
5,18,2014,88.1,2014-05-18
5,19,2014,88.5,2014-05-19
5,20,2014,88.9,2014-05-20
5,21,2014,91.0,2014-05-21
5,22,2014,91.2,2014-05-22
5,23,2014,92.6,2014-05-23
5,24,2014,91.2,2014-05-24
5,25,2014,90.7,2014-05-25
5,26,2014,89.2,2014-05-26
5,27,2014,89.9,2014-05-27
5,28,2014,88.4,2014-05-28
5,29,2014,89.3,2014-05-29
5,30,2014,90.6,2014-05-30
5,31,2014,91.4,2014-05-31
6,1,2014,90.9,2014-06-01
6,2,2014,86.6,2014-06-02
6,3,2014,87.5,2014-06-03
6,4,2014,90.2,2014-06-04
6,5,2014,90.5,2014-06-05
6,6,2014,90.4,2014-06-06
6,7,2014,93.1,2014-06-07
6,8,2014,91.4,2014-06-08
6,9,2014,79.3,2014-06-09
6,10,2014,89.4,2014-06-10
6,11,2014,91.1,2014-06-11
6,12,2014,91.9,2014-06-12
6,13,2014,91.7,2014-06-13
6,14,2014,90.1,2014-06-14
6,15,2014,91.6,2014-06-15
6,16,2014,92.3,2014-06-16
6,17,2014,92.8,2014-06-17
6,18,2014,92.7,2014-06-18
6,19,2014,93.0,2014-06-19
6,20,2014,91.2,2014-06-20
6,21,2014,89.3,2014-06-21
6,22,2014,90.1,2014-06-22
6,23,2014,90.7,2014-06-23
6,24,2014,91.1,2014-06-24
6,25,2014,91.7,2014-06-25
6,26,2014,90.7,2014-06-26
6,27,2014,89.3,2014-06-27
6,28,2014,86.0,2014-06-28
6,29,2014,84.8,2014-06-29
6,30,2014,85.5,2014-06-30
7,1,2014,88.6,2014-07-01
7,2,2014,89.7,2014-07-02
7,3,2014,90.9,2014-07-03
7,4,2014,90.0,2014-07-04
7,5,2014,87.4,2014-07-05
7,6,2014,85.2,2014-07-06
7,7,2014,85.8,2014-07-07
7,8,2014,86.6,2014-07-08
7,9,2014,84.2,2014-07-09
7,10,2014,81.9,2014-07-10
7,11,2014,82.7,2014-07-11
7,12,2014,87.4,2014-07-12
7,13,2014,87.2,2014-07-13
7,14,2014,87.4,2014-07-14
7,15,2014,88.5,2014-07-15
7,16,2014,88.5,2014-07-16
7,17,2014,89.6,2014-07-17
7,18,2014,89.6,2014-07-18
7,19,2014,89.3,2014-07-19
7,20,2014,89.3,2014-07-20
7,21,2014,89.4,2014-07-21
7,22,2014,89.0,2014-07-22
7,23,2014,89.9,2014-07-23
7,24,2014,88.4,2014-07-24
7,25,2014,88.1,2014-07-25
7,26,2014,86.3,2014-07-26
7,27,2014,86.9,2014-07-27
7,28,2014,87.7,2014-07-28
7,29,2014,85.9,2014-07-29
7,30,2014,87.9,2014-07-30
7,31,2014,89.9,2014-07-31
8,1,2014,90.4,2014-08-01
8,2,2014,86.7,2014-08-02
8,3,2014,86.5,2014-08-03
8,4,2014,90.4,2014-08-04
8,5,2014,88.7,2014-08-05
8,6,2014,84.6,2014-08-06
8,7,2014,86.8,2014-08-07
8,8,2014,83.3,2014-08-08
8,9,2014,81.7,2014-08-09
8,10,2014,83.5,2014-08-10
8,11,2014,84.0,2014-08-11
8,12,2014,84.1,2014-08-12
8,13,2014,84.6,2014-08-13
8,14,2014,86.2,2014-08-14
8,15,2014,85.8,2014-08-15
8,16,2014,85.2,2014-08-16
8,17,2014,85.2,2014-08-17
8,18,2014,83.7,2014-08-18
8,19,2014,85.6,2014-08-19
8,20,2014,85.3,2014-08-20
8,21,2014,86.0,2014-08-21
8,22,2014,85.7,2014-08-22
8,23,2014,83.8,2014-08-23
8,24,2014,83.8,2014-08-24
8,25,2014,84.3,2014-08-25
8,26,2014,84.8,2014-08-26
8,27,2014,82.5,2014-08-27
8,28,2014,84.4,2014-08-28
8,29,2014,85.4,2014-08-29
8,30,2014,87.7,2014-08-30
8,31,2014,88.6,2014-08-31
9,1,2014,86.6,2014-09-01
9,2,2014,86.3,2014-09-02
9,3,2014,83.8,2014-09-03
9,4,2014,81.6,2014-09-04
9,5,2014,84.3,2014-09-05
9,6,2014,83.7,2014-09-06
9,7,2014,84.0,2014-09-07
9,8,2014,84.0,2014-09-08
9,9,2014,85.9,2014-09-09
9,10,2014,85.1,2014-09-10
9,11,2014,85.7,2014-09-11
9,12,2014,83.4,2014-09-12
9,13,2014,84.1,2014-09-13
9,14,2014,83.5,2014-09-14
9,15,2014,83.2,2014-09-15
9,16,2014,81.7,2014-09-16
9,17,2014,84.5,2014-09-17
9,18,2014,79.9,2014-09-18
9,19,2014,85.1,2014-09-19
9,20,2014,85.4,2014-09-20
9,21,2014,85.6,2014-09-21
9,22,2014,84.0,2014-09-22
9,23,2014,85.4,2014-09-23
9,24,2014,84.9,2014-09-24
9,25,2014,84.8,2014-09-25
9,26,2014,83.0,2014-09-26
9,27,2014,81.7,2014-09-27
9,28,2014,81.9,2014-09-28
9,29,2014,83.4,2014-09-29
9,30,2014,84.9,2014-09-30
10,1,2014,83.9,2014-10-01
10,2,2014,84.3,2014-10-02
10,3,2014,84.0,2014-10-03
10,4,2014,85.3,2014-10-04
10,5,2014,86.4,2014-10-05
10,6,2014,85.6,2014-10-06
10,7,2014,82.3,2014-10-07
10,8,2014,84.0,2014-10-08
10,9,2014,83.3,2014-10-09
10,10,2014,85.7,2014-10-10
10,11,2014,86.2,2014-10-11
10,12,2014,87.3,2014-10-12
10,13,2014,86.9,2014-10-13
10,14,2014,86.8,2014-10-14
10,15,2014,84.6,2014-10-15
10,16,2014,84.3,2014-10-16
10,17,2014,79.3,2014-10-17
10,18,2014,78.0,2014-10-18
10,19,2014,76.6,2014-10-19
10,20,2014,76.7,2014-10-20
10,21,2014,82.0,2014-10-21
10,22,2014,81.8,2014-10-22
10,23,2014,78.4,2014-10-23
10,24,2014,79.5,2014-10-24
10,25,2014,82.8,2014-10-25
10,26,2014,80.0,2014-10-26
10,27,2014,82.6,2014-10-27
10,28,2014,83.2,2014-10-28
10,29,2014,82.6,2014-10-29
10,30,2014,82.0,2014-10-30
10,31,2014,79.8,2014-10-31
11,1,2014,78.5,2014-11-01
11,2,2014,79.4,2014-11-02
11,3,2014,79.3,2014-11-03
11,4,2014,80.4,2014-11-04
11,5,2014,78.6,2014-11-05
11,6,2014,78.7,2014-11-06
11,7,2014,80.7,2014-11-07
11,8,2014,81.3,2014-11-08
11,9,2014,80.5,2014-11-09
11,10,2014,81.2,2014-11-10
11,11,2014,81.6,2014-11-11
11,12,2014,77.7,2014-11-12
11,13,2014,76.8,2014-11-13
11,14,2014,81.3,2014-11-14
11,15,2014,80.2,2014-11-15
11,16,2014,81.1,2014-11-16
11,17,2014,80.3,2014-11-17
11,18,2014,80.8,2014-11-18
11,19,2014,81.3,2014-11-19
11,20,2014,80.4,2014-11-20
11,21,2014,80.6,2014-11-21
11,22,2014,79.6,2014-11-22
11,23,2014,79.2,2014-11-23
11,24,2014,79.0,2014-11-24
11,25,2014,78.4,2014-11-25
11,26,2014,78.5,2014-11-26
11,27,2014,79.2,2014-11-27
11,28,2014,78.5,2014-11-28
11,29,2014,78.7,2014-11-29
11,30,2014,76.9,2014-11-30
12,1,2014,78.5,2014-12-01
12,2,2014,77.2,2014-12-02
12,3,2014,75.8,2014-12-03
12,4,2014,76.4,2014-12-04
12,5,2014,76.3,2014-12-05
12,6,2014,78.1,2014-12-06
12,7,2014,78.7,2014-12-07
12,8,2014,80.5,2014-12-08
12,9,2014,81.2,2014-12-09
12,10,2014,77.2,2014-12-10
12,11,2014,80.0,2014-12-11
12,12,2014,79.0,2014-12-12
12,13,2014,77.0,2014-12-13
12,14,2014,79.5,2014-12-14
12,15,2014,79.4,2014-12-15
12,16,2014,81.0,2014-12-16
12,17,2014,80.8,2014-12-17
12,18,2014,81.3,2014-12-18
12,19,2014,79.4,2014-12-19
12,20,2014,77.3,2014-12-20
12,21,2014,77.0,2014-12-21
12,22,2014,77.8,2014-12-22
12,23,2014,77.6,2014-12-23
12,24,2014,78.4,2014-12-24
12,25,2014,77.4,2014-12-25
12,26,2014,76.2,2014-12-26
12,27,2014,76.4,2014-12-27
12,28,2014,77.8,2014-12-28
12,29,2014,73.8,2014-12-29
12,30,2014,77.0,2014-12-30
12,31,2014,78.9,2014-12-31
1,1,2015,79.0,2015-01-01
1,2,2015,80.3,2015-01-02
1,3,2015,80.5,2015-01-03
1,4,2015,78.8,2015-01-04
1,5,2015,79.1,2015-01-05
1,6,2015,78.2,2015-01-06
1,7,2015,77.5,2015-01-07
1,8,2015,78.1,2015-01-08
1,9,2015,76.6,2015-01-09
1,10,2015,75.7,2015-01-10
1,11,2015,75.8,2015-01-11
1,12,2015,74.5,2015-01-12
1,13,2015,75.1,2015-01-13
1,14,2015,73.9,2015-01-14
1,15,2015,76.6,2015-01-15
1,16,2015,77.1,2015-01-16
1,17,2015,76.1,2015-01-17
1,18,2015,74.9,2015-01-18
1,19,2015,75.2,2015-01-19
1,20,2015,75.6,2015-01-20
1,21,2015,75.8,2015-01-21
1,22,2015,77.2,2015-01-22
1,23,2015,77.9,2015-01-23
1,24,2015,77.1,2015-01-24
1,25,2015,77.2,2015-01-25
1,26,2015,77.5,2015-01-26
1,27,2015,77.5,2015-01-27
1,28,2015,77.9,2015-01-28
1,29,2015,79.3,2015-01-29
1,30,2015,77.8,2015-01-30
1,31,2015,77.6,2015-01-31
2,1,2015,77.7,2015-02-01
2,2,2015,78.2,2015-02-02
2,3,2015,77.8,2015-02-03
2,4,2015,77.6,2015-02-04
2,5,2015,78.6,2015-02-05
2,6,2015,78.8,2015-02-06
2,7,2015,78.9,2015-02-07
2,8,2015,77.8,2015-02-08
2,9,2015,77.4,2015-02-09
2,10,2015,76.7,2015-02-10
2,11,2015,78.4,2015-02-11
2,12,2015,79.0,2015-02-12
2,13,2015,79.1,2015-02-13
2,14,2015,79.6,2015-02-14
2,15,2015,80.3,2015-02-15
2,16,2015,79.6,2015-02-16
2,17,2015,79.3,2015-02-17
2,18,2015,79.2,2015-02-18
2,19,2015,78.4,2015-02-19
2,20,2015,78.2,2015-02-20
2,21,2015,79.0,2015-02-21
2,22,2015,79.2,2015-02-22
2,23,2015,78.2,2015-02-23
2,24,2015,78.5,2015-02-24
2,25,2015,78.3,2015-02-25
2,26,2015,80.7,2015-02-26
2,27,2015,82.0,2015-02-27
2,28,2015,82.3,2015-02-28
3,1,2015,82.9,2015-03-01
3,2,2015,82.8,2015-03-02
3,3,2015,84.0,2015-03-03
3,4,2015,84.2,2015-03-04
3,5,2015,84.6,2015-03-05
3,6,2015,83.6,2015-03-06
3,7,2015,83.3,2015-03-07
3,8,2015,83.0,2015-03-08
3,9,2015,82.4,2015-03-09
3,10,2015,81.1,2015-03-10
3,11,2015,81.9,2015-03-11
3,12,2015,83.2,2015-03-12
3,13,2015,82.4,2015-03-13
3,14,2015,83.8,2015-03-14
3,15,2015,83.2,2015-03-15
3,16,2015,82.2,2015-03-16
3,17,2015,82.4,2015-03-17
3,18,2015,83.8,2015-03-18
3,19,2015,83.4,2015-03-19
3,20,2015,82.2,2015-03-20
3,21,2015,84.4,2015-03-21
3,22,2015,85.3,2015-03-22
3,23,2015,84.9,2015-03-23
3,24,2015,84.5,2015-03-24
3,25,2015,84.3,2015-03-25
3,26,2015,83.7,2015-03-26
3,27,2015,84.5,2015-03-27
3,28,2015,85.5,2015-03-28
3,29,2015,85.6,2015-03-29
3,30,2015,86.2,2015-03-30
3,31,2015,86.1,2015-03-31
4,1,2015,85.7,2015-04-01
4,2,2015,87.0,2015-04-02
4,3,2015,88.6,2015-04-03
4,4,2015,88.6,2015-04-04
4,5,2015,87.9,2015-04-05
4,6,2015,87.2,2015-04-06
4,7,2015,87.0,2015-04-07
4,8,2015,87.0,2015-04-08
4,9,2015,87.2,2015-04-09
4,10,2015,86.1,2015-04-10
4,11,2015,86.5,2015-04-11
4,12,2015,85.7,2015-04-12
4,13,2015,82.9,2015-04-13
4,14,2015,84.6,2015-04-14
4,15,2015,79.4,2015-04-15
4,16,2015,84.1,2015-04-16
4,17,2015,84.4,2015-04-17
4,18,2015,85.5,2015-04-18
4,19,2015,86.4,2015-04-19
4,20,2015,87.3,2015-04-20
4,21,2015,87.2,2015-04-21
4,22,2015,88.4,2015-04-22
4,23,2015,88.8,2015-04-23
4,24,2015,84.7,2015-04-24
4,25,2015,86.0,2015-04-25
4,26,2015,87.4,2015-04-26
4,27,2015,86.7,2015-04-27
4,28,2015,87.3,2015-04-28
4,29,2015,88.2,2015-04-29
4,30,2015,88.9,2015-04-30
5,1,2015,89.5,2015-05-01
5,2,2015,89.7,2015-05-02
5,3,2015,88.0,2015-05-03
5,4,2015,88.0,2015-05-04
5,5,2015,87.7,2015-05-05
5,6,2015,87.8,2015-05-06
5,7,2015,88.6,2015-05-07
5,8,2015,89.1,2015-05-08
5,9,2015,89.7,2015-05-09
5,10,2015,89.3,2015-05-10
5,11,2015,87.8,2015-05-11
5,12,2015,88.5,2015-05-12
5,13,2015,83.2,2015-05-13
5,14,2015,84.6,2015-05-14
5,15,2015,83.9,2015-05-15
5,16,2015,82.9,2015-05-16
5,17,2015,85.0,2015-05-17
5,18,2015,88.4,2015-05-18
5,19,2015,90.5,2015-05-19
5,20,2015,91.5,2015-05-20
5,21,2015,92.6,2015-05-21
5,22,2015,92.3,2015-05-22
5,23,2015,93.1,2015-05-23
5,24,2015,94.0,2015-05-24
5,25,2015,94.3,2015-05-25
5,26,2015,92.4,2015-05-26
5,27,2015,87.6,2015-05-27
5,28,2015,90.6,2015-05-28
5,29,2015,91.1,2015-05-29
5,30,2015,89.8,2015-05-30
5,31,2015,90.6,2015-05-31
6,1,2015,85.1,2015-06-01
6,2,2015,86.8,2015-06-02
6,3,2015,88.0,2015-06-03
6,4,2015,88.8,2015-06-04
6,5,2015,89.0,2015-06-05
6,6,2015,88.9,2015-06-06
6,7,2015,90.4,2015-06-07
6,8,2015,89.9,2015-06-08
6,9,2015,87.7,2015-06-09
6,10,2015,89.0,2015-06-10
6,11,2015,89.9,2015-06-11
6,12,2015,88.1,2015-06-12
6,13,2015,89.4,2015-06-13
6,14,2015,88.8,2015-06-14
6,15,2015,90.3,2015-06-15
6,16,2015,87.4,2015-06-16
6,17,2015,83.6,2015-06-17
6,18,2015,81.9,2015-06-18
6,19,2015,85.0,2015-06-19
6,20,2015,87.7,2015-06-20
6,21,2015,90.7,2015-06-21
6,22,2015,92.4,2015-06-22
6,23,2015,89.8,2015-06-23
6,24,2015,91.9,2015-06-24
6,25,2015,92.5,2015-06-25
6,26,2015,93.1,2015-06-26
6,27,2015,89.7,2015-06-27
6,28,2015,88.7,2015-06-28
6,29,2015,89.0,2015-06-29
6,30,2015,89.5,2015-06-30
7,1,2015,89.3,2015-07-01
7,2,2015,89.9,2015-07-02
7,3,2015,90.3,2015-07-03
7,4,2015,92.1,2015-07-04
7,5,2015,93.4,2015-07-05
7,6,2015,92.5,2015-07-06
7,7,2015,90.7,2015-07-07
7,8,2015,91.0,2015-07-08
7,9,2015,91.8,2015-07-09
7,10,2015,88.5,2015-07-10
7,11,2015,89.3,2015-07-11
7,12,2015,89.5,2015-07-12
7,13,2015,90.4,2015-07-13
7,14,2015,89.9,2015-07-14
7,15,2015,86.8,2015-07-15
7,16,2015,89.5,2015-07-16
7,17,2015,86.2,2015-07-17
7,18,2015,86.4,2015-07-18
7,19,2015,87.2,2015-07-19
7,20,2015,88.2,2015-07-20
7,21,2015,87.3,2015-07-21
7,22,2015,83.3,2015-07-22
7,23,2015,85.0,2015-07-23
7,24,2015,86.8,2015-07-24
7,25,2015,87.3,2015-07-25
7,26,2015,86.6,2015-07-26
7,27,2015,85.0,2015-07-27
7,28,2015,85.6,2015-07-28
7,29,2015,87.2,2015-07-29
7,30,2015,87.7,2015-07-30
7,31,2015,85.8,2015-07-31
8,1,2015,85.0,2015-08-01
8,2,2015,84.1,2015-08-02
8,3,2015,87.1,2015-08-03
8,4,2015,84.3,2015-08-04
8,5,2015,85.7,2015-08-05
8,6,2015,87.3,2015-08-06
8,7,2015,85.9,2015-08-07
8,8,2015,87.7,2015-08-08
8,9,2015,88.1,2015-08-09
8,10,2015,87.8,2015-08-10
8,11,2015,87.1,2015-08-11
8,12,2015,87.0,2015-08-12
8,13,2015,87.8,2015-08-13
8,14,2015,87.1,2015-08-14
8,15,2015,87.2,2015-08-15
8,16,2015,86.2,2015-08-16
8,17,2015,87.0,2015-08-17
8,18,2015,87.2,2015-08-18
8,19,2015,87.3,2015-08-19
8,20,2015,86.2,2015-08-20
8,21,2015,81.1,2015-08-21
8,22,2015,82.1,2015-08-22
8,23,2015,85.6,2015-08-23
8,24,2015,87.4,2015-08-24
8,25,2015,88.2,2015-08-25
8,26,2015,87.7,2015-08-26
8,27,2015,84.2,2015-08-27
8,28,2015,86.1,2015-08-28
8,29,2015,88.1,2015-08-29
8,30,2015,87.1,2015-08-30
8,31,2015,87.3,2015-08-31
9,1,2015,89.0,2015-09-01
9,2,2015,88.0,2015-09-02
9,3,2015,86.0,2015-09-03
9,4,2015,87.4,2015-09-04
9,5,2015,86.7,2015-09-05
9,6,2015,88.0,2015-09-06
9,7,2015,83.0,2015-09-07
9,8,2015,86.1,2015-09-08
9,9,2015,85.1,2015-09-09
9,10,2015,84.9,2015-09-10
9,11,2015,86.1,2015-09-11
9,12,2015,86.1,2015-09-12
9,13,2015,86.5,2015-09-13
9,14,2015,87.3,2015-09-14
9,15,2015,88.4,2015-09-15
9,16,2015,89.9,2015-09-16
9,17,2015,88.1,2015-09-17
9,18,2015,87.5,2015-09-18
9,19,2015,87.0,2015-09-19
9,20,2015,86.2,2015-09-20
9,21,2015,86.4,2015-09-21
9,22,2015,87.1,2015-09-22
9,23,2015,87.3,2015-09-23
9,24,2015,87.8,2015-09-24
9,25,2015,87.8,2015-09-25
9,26,2015,87.3,2015-09-26
9,27,2015,85.3,2015-09-27
9,28,2015,84.3,2015-09-28
9,29,2015,82.6,2015-09-29
9,30,2015,84.5,2015-09-30
10,1,2015,84.1,2015-10-01
10,2,2015,85.1,2015-10-02
10,3,2015,82.6,2015-10-03
10,4,2015,84.8,2015-10-04
10,5,2015,81.3,2015-10-05
10,6,2015,85.3,2015-10-06
10,7,2015,84.3,2015-10-07
10,8,2015,84.9,2015-10-08
10,9,2015,84.5,2015-10-09
10,10,2015,86.3,2015-10-10
10,11,2015,83.8,2015-10-11
10,12,2015,86.0,2015-10-12
10,13,2015,85.2,2015-10-13
10,14,2015,85.6,2015-10-14
10,15,2015,84.8,2015-10-15
10,16,2015,83.9,2015-10-16
10,17,2015,84.3,2015-10-17
10,18,2015,85.5,2015-10-18
10,19,2015,85.1,2015-10-19
10,20,2015,86.0,2015-10-20
10,21,2015,84.0,2015-10-21
10,22,2015,82.9,2015-10-22
10,23,2015,79.1,2015-10-23
10,24,2015,81.7,2015-10-24
10,25,2015,83.1,2015-10-25
10,26,2015,83.5,2015-10-26
10,27,2015,83.2,2015-10-27
10,28,2015,81.1,2015-10-28
10,29,2015,80.7,2015-10-29
10,30,2015,80.4,2015-10-30
10,31,2015,79.6,2015-10-31
11,1,2015,79.5,2015-11-01
11,2,2015,82.7,2015-11-02
11,3,2015,81.2,2015-11-03
11,4,2015,83.2,2015-11-04
11,5,2015,81.4,2015-11-05
11,6,2015,83.3,2015-11-06
11,7,2015,80.4,2015-11-07
11,8,2015,78.3,2015-11-08
11,9,2015,78.8,2015-11-09
11,10,2015,79.0,2015-11-10
11,11,2015,79.3,2015-11-11
11,12,2015,81.4,2015-11-12
11,13,2015,77.0,2015-11-13
11,14,2015,80.0,2015-11-14
11,15,2015,76.9,2015-11-15
11,16,2015,77.9,2015-11-16
11,17,2015,77.4,2015-11-17
11,18,2015,78.3,2015-11-18
11,19,2015,79.2,2015-11-19
11,20,2015,81.2,2015-11-20
11,21,2015,81.1,2015-11-21
11,22,2015,80.0,2015-11-22
11,23,2015,79.4,2015-11-23
11,24,2015,80.4,2015-11-24
11,25,2015,81.5,2015-11-25
11,26,2015,81.1,2015-11-26
11,27,2015,79.2,2015-11-27
11,28,2015,80.8,2015-11-28
11,29,2015,80.9,2015-11-29
11,30,2015,78.6,2015-11-30
12,1,2015,76.3,2015-12-01
12,2,2015,76.6,2015-12-02
12,3,2015,77.8,2015-12-03
12,4,2015,77.7,2015-12-04
12,5,2015,78.5,2015-12-05
12,6,2015,77.7,2015-12-06
12,7,2015,80.3,2015-12-07
12,8,2015,79.2,2015-12-08
12,9,2015,80.0,2015-12-09
12,10,2015,80.4,2015-12-10
12,11,2015,81.2,2015-12-11
12,12,2015,81.5,2015-12-12
12,13,2015,81.8,2015-12-13
12,14,2015,79.2,2015-12-14
12,15,2015,78.1,2015-12-15
12,16,2015,79.4,2015-12-16
12,17,2015,80.0,2015-12-17
12,18,2015,81.1,2015-12-18
12,19,2015,81.4,2015-12-19
12,20,2015,80.3,2015-12-20
12,21,2015,80.7,2015-12-21
12,22,2015,81.3,2015-12-22
12,23,2015,81.9,2015-12-23
12,24,2015,80.8,2015-12-24
12,25,2015,80.5,2015-12-25
12,26,2015,78.5,2015-12-26
12,27,2015,80.0,2015-12-27
12,28,2015,79.4,2015-12-28
12,29,2015,79.0,2015-12-29
12,30,2015,79.2,2015-12-30
12,30,2015,-99.0,2015-12-30
12,31,2015,-99.0,2015-12-31
1,1,2016,79.4,2016-01-01
1,2,2016,78.5,2016-01-02
1,3,2016,78.6,2016-01-03
1,4,2016,79.8,2016-01-04
1,5,2016,79.0,2016-01-05
1,6,2016,79.6,2016-01-06
1,7,2016,78.8,2016-01-07
1,8,2016,78.6,2016-01-08
1,9,2016,77.4,2016-01-09
1,10,2016,77.1,2016-01-10
1,11,2016,77.6,2016-01-11
1,12,2016,77.0,2016-01-12
1,13,2016,77.5,2016-01-13
1,14,2016,78.3,2016-01-14
1,15,2016,77.3,2016-01-15
1,16,2016,76.8,2016-01-16
1,17,2016,77.0,2016-01-17
1,18,2016,80.4,2016-01-18
1,19,2016,81.7,2016-01-19
1,20,2016,81.4,2016-01-20
1,21,2016,82.0,2016-01-21
1,22,2016,81.2,2016-01-22
1,23,2016,80.5,2016-01-23
1,24,2016,80.8,2016-01-24
1,25,2016,79.6,2016-01-25
1,26,2016,79.3,2016-01-26
1,27,2016,79.4,2016-01-27
1,28,2016,79.7,2016-01-28
1,29,2016,79.0,2016-01-29
1,30,2016,79.6,2016-01-30
1,31,2016,79.3,2016-01-31
2,1,2016,79.0,2016-02-01
2,2,2016,78.8,2016-02-02
2,3,2016,79.6,2016-02-03
2,4,2016,79.9,2016-02-04
2,5,2016,80.4,2016-02-05
2,6,2016,78.9,2016-02-06
2,7,2016,81.2,2016-02-07
2,8,2016,80.0,2016-02-08
2,9,2016,79.1,2016-02-09
2,10,2016,82.1,2016-02-10
2,11,2016,81.0,2016-02-11
2,12,2016,80.5,2016-02-12
2,13,2016,80.5,2016-02-13
2,14,2016,78.7,2016-02-14
2,15,2016,80.1,2016-02-15
2,16,2016,81.1,2016-02-16
2,17,2016,82.5,2016-02-17
2,18,2016,80.7,2016-02-18
2,19,2016,82.3,2016-02-19
2,20,2016,83.2,2016-02-20
2,21,2016,83.2,2016-02-21
2,22,2016,82.6,2016-02-22
2,23,2016,81.9,2016-02-23
2,24,2016,82.4,2016-02-24
2,25,2016,83.6,2016-02-25
